fecha,Provincia,Confirmados,Fallecidos,Muestras,Poblacion,Recuperados
2022-02-03 00:00:00,San Juan,38,0,150,210271,40
2021-10-06 00:00:00,San Juan,39,0,134,210879,3
2020-04-23 00:00:00,San Juan,4,0,0,213644,0
2022-01-09 00:00:00,San Juan,4,0,1,210421,38
2021-07-05 00:00:00,San Juan,4,0,11,211341,2
2021-09-30 00:00:00,San Juan,4,0,127,211033,4
2020-07-27 00:00:00,San Juan,4,0,15,213185,63
2021-01-16 00:00:00,San Juan,4,0,17,212266,8
2022-06-02 00:00:00,San Juan,4,0,18,209670,0
2021-10-24 00:00:00,San Juan,4,0,183,210879,10
2020-11-11 00:00:00,San Juan,4,0,22,212575,0
2021-09-22 00:00:00,San Juan,4,0,22,211033,8
2021-09-25 00:00:00,San Juan,4,0,276,211033,3
2021-09-15 00:00:00,San Juan,4,0,28,211033,0
2021-03-23 00:00:00,San Juan,4,0,29,211958,41
2021-08-26 00:00:00,San Juan,4,0,30,211187,8
2021-10-07 00:00:00,San Juan,4,0,306,210879,15
2020-11-22 00:00:00,San Juan,4,0,31,212575,6
2021-04-25 00:00:00,San Juan,4,0,31,211804,6
2021-04-21 00:00:00,San Juan,4,0,32,211804,3
2020-11-25 00:00:00,San Juan,4,0,39,212575,0
2022-01-02 00:00:00,San Juan,4,0,4,210421,1
2020-11-04 00:00:00,San Juan,4,0,4,212575,6
2020-05-22 00:00:00,San Juan,4,0,41,213493,1
2020-05-29 00:00:00,San Juan,4,0,43,213493,1
2021-04-11 00:00:00,San Juan,4,0,44,211804,17
2020-08-26 00:00:00,San Juan,4,0,47,213033,19
2021-09-27 00:00:00,San Juan,4,0,51,211033,0
2022-02-11 00:00:00,San Juan,4,0,55,210271,24
2021-12-16 00:00:00,San Juan,4,0,61,210571,1
2021-02-20 00:00:00,San Juan,4,0,68,212112,26
2021-09-08 00:00:00,San Juan,4,0,90,211033,2
2022-02-22 00:00:00,San Juan,4,0,90,210271,5
2022-02-05 00:00:00,San Juan,40,0,131,210271,20
2022-01-07 00:00:00,San Juan,40,0,56,210421,14
2021-07-15 00:00:00,San Juan,41,0,119,211341,4
2021-07-07 00:00:00,San Juan,41,0,160,211341,24
2022-01-03 00:00:00,San Juan,41,0,43,210421,'-6
2020-09-30 00:00:00,San Juan,42,0,121,212882,12
2021-10-21 00:00:00,San Juan,43,0,165,210879,22
2021-07-24 00:00:00,San Juan,43,0,231,211341,71
2020-08-29 00:00:00,San Juan,43,0,93,213033,3
2021-06-01 00:00:00,San Juan,45,0,142,211496,31
2022-01-24 00:00:00,San Juan,46,0,104,210421,96
2021-01-15 00:00:00,San Juan,46,0,110,212266,14
2021-06-13 00:00:00,San Juan,47,0,232,211496,17
2021-12-30 00:00:00,San Juan,49,0,100,210571,'-1
2021-06-21 00:00:00,San Juan,5,0,10,211496,20
2022-03-04 00:00:00,San Juan,5,0,103,210120,1
2021-11-27 00:00:00,San Juan,5,0,198,210725,6
2020-08-01 00:00:00,San Juan,5,0,20,213033,6
2020-07-20 00:00:00,San Juan,5,0,21,213185,0
2020-06-03 00:00:00,San Juan,5,0,21,213346,2
2020-10-28 00:00:00,San Juan,5,0,242,212729,17
2021-09-02 00:00:00,San Juan,5,0,27,211033,10
2020-09-19 00:00:00,San Juan,5,0,29,212882,14
2021-04-02 00:00:00,San Juan,5,0,29,211804,8
2021-03-16 00:00:00,San Juan,5,0,30,211958,7
2020-06-06 00:00:00,San Juan,5,0,33,213346,3
2021-12-14 00:00:00,San Juan,5,0,34,210571,1
2020-07-06 00:00:00,San Juan,5,0,35,213185,0
2021-04-20 00:00:00,San Juan,5,0,36,211804,1
2020-07-07 00:00:00,San Juan,5,0,38,213185,3
2020-10-25 00:00:00,San Juan,5,0,39,212729,4
2020-07-01 00:00:00,San Juan,5,0,41,213185,4
2022-02-12 00:00:00,San Juan,5,0,41,210271,64
2020-11-05 00:00:00,San Juan,5,0,44,212575,18
2021-03-07 00:00:00,San Juan,5,0,50,211958,27
2021-09-21 00:00:00,San Juan,5,0,51,211033,3
2021-07-22 00:00:00,San Juan,5,0,51,211341,86
2020-08-14 00:00:00,San Juan,5,0,52,213033,18
2021-11-20 00:00:00,San Juan,5,0,55,210725,17
2021-09-01 00:00:00,San Juan,5,0,57,211033,0
2022-01-01 00:00:00,San Juan,5,0,7,210421,1
2021-04-26 00:00:00,San Juan,5,0,72,211804,3
2020-10-23 00:00:00,San Juan,5,0,84,212729,4
2021-02-28 00:00:00,San Juan,5,0,89,212112,11
2021-05-26 00:00:00,San Juan,50,0,145,211650,23
2022-01-06 00:00:00,San Juan,54,0,68,210421,6
2022-02-02 00:00:00,San Juan,55,0,248,210271,38
2021-06-25 00:00:00,San Juan,57,0,148,211496,21
2021-01-29 00:00:00,San Juan,58,0,454,212266,26
2022-01-12 00:00:00,San Juan,59,0,108,210421,79
2020-04-11 00:00:00,San Juan,6,0,0,213644,0
2020-04-19 00:00:00,San Juan,6,0,0,213644,0
2022-06-27 00:00:00,San Juan,6,0,11,209670,15
2021-03-31 00:00:00,San Juan,6,0,134,211958,7
2020-06-15 00:00:00,San Juan,6,0,14,213346,3
2022-06-07 00:00:00,San Juan,6,0,17,209670,10
2021-05-15 00:00:00,San Juan,6,0,21,211650,7
2021-09-03 00:00:00,San Juan,6,0,22,211033,0
2021-07-29 00:00:00,San Juan,6,0,22,211341,44
2021-12-01 00:00:00,San Juan,6,0,269,210571,4
2020-06-09 00:00:00,San Juan,6,0,27,213346,0
2021-04-24 00:00:00,San Juan,6,0,27,211804,6
2021-11-25 00:00:00,San Juan,6,0,34,210725,13
2021-09-13 00:00:00,San Juan,6,0,38,211033,3
2021-04-15 00:00:00,San Juan,6,0,41,211804,10
2021-11-16 00:00:00,San Juan,6,0,42,210725,5
2020-09-06 00:00:00,San Juan,6,0,50,212882,22
2021-08-31 00:00:00,San Juan,6,0,55,211187,0
2021-08-24 00:00:00,San Juan,6,0,56,211187,0
2020-08-06 00:00:00,San Juan,6,0,61,213033,16
2021-09-17 00:00:00,San Juan,6,0,61,211033,5
2021-11-06 00:00:00,San Juan,6,0,62,210725,21
2020-11-02 00:00:00,San Juan,6,0,62,212575,3
2021-07-27 00:00:00,San Juan,6,0,64,211341,103
2022-02-21 00:00:00,San Juan,6,0,65,210271,0
2020-10-31 00:00:00,San Juan,6,0,72,212729,13
2022-06-26 00:00:00,San Juan,6,0,8,209670,18
2020-09-11 00:00:00,San Juan,61,0,126,212882,14
2022-02-09 00:00:00,San Juan,61,0,333,210271,'-10
2022-01-23 00:00:00,San Juan,62,0,239,210421,74
2022-01-16 00:00:00,San Juan,62,0,44,210421,17
2020-07-24 00:00:00,San Juan,68,0,175,213185,11
2020-04-16 00:00:00,San Juan,7,0,0,213644,0
2020-05-14 00:00:00,San Juan,7,0,0,213493,7
2021-02-02 00:00:00,San Juan,7,0,142,212112,2
2021-05-06 00:00:00,San Juan,7,0,16,211650,7
2022-06-18 00:00:00,San Juan,7,0,17,209670,18
2021-05-08 00:00:00,San Juan,7,0,17,211650,21
2021-05-05 00:00:00,San Juan,7,0,23,211650,4
2021-03-30 00:00:00,San Juan,7,0,24,211958,3
2020-12-15 00:00:00,San Juan,7,0,27,212420,2
2021-07-06 00:00:00,San Juan,7,0,27,211341,56
2020-12-23 00:00:00,San Juan,7,0,30,212420,3
2021-03-25 00:00:00,San Juan,7,0,30,211958,7
2020-06-21 00:00:00,San Juan,7,0,32,213346,0
2020-09-13 00:00:00,San Juan,7,0,32,212882,8
2020-12-20 00:00:00,San Juan,7,0,33,212420,2
2021-03-03 00:00:00,San Juan,7,0,34,211958,19
2021-10-29 00:00:00,San Juan,7,0,34,210879,7
2022-06-10 00:00:00,San Juan,7,0,34,209670,8
2021-04-22 00:00:00,San Juan,7,0,35,211804,4
2020-10-05 00:00:00,San Juan,7,0,36,212729,18
2020-11-27 00:00:00,San Juan,7,0,38,212575,4
2021-10-04 00:00:00,San Juan,7,0,39,210879,0
2020-10-20 00:00:00,San Juan,7,0,43,212729,4
2020-06-07 00:00:00,San Juan,7,0,49,213346,0
2022-06-25 00:00:00,San Juan,7,0,5,209670,3
2020-12-14 00:00:00,San Juan,7,0,56,212420,9
2020-10-08 00:00:00,San Juan,7,0,60,212729,10
2021-08-27 00:00:00,San Juan,7,0,65,211187,4
2021-11-19 00:00:00,San Juan,7,0,80,210725,7
2020-11-08 00:00:00,San Juan,7,0,89,212575,2
2022-01-14 00:00:00,San Juan,71,0,113,210421,209
2020-10-04 00:00:00,San Juan,75,0,167,212729,7
2021-08-11 00:00:00,San Juan,8,0,108,211187,56
2021-08-01 00:00:00,San Juan,8,0,14,211187,20
2021-05-17 00:00:00,San Juan,8,0,29,211650,2
2020-07-05 00:00:00,San Juan,8,0,37,213185,2
2020-11-17 00:00:00,San Juan,8,0,43,212575,2
2020-05-31 00:00:00,San Juan,8,0,48,213493,3
2020-12-16 00:00:00,San Juan,8,0,49,212420,2
2021-07-11 00:00:00,San Juan,8,0,49,211341,33
2021-03-13 00:00:00,San Juan,8,0,49,211958,7
2020-06-28 00:00:00,San Juan,8,0,52,213346,2
2021-03-21 00:00:00,San Juan,8,0,55,211958,11
2020-11-24 00:00:00,San Juan,8,0,56,212575,2
2020-11-07 00:00:00,San Juan,8,0,64,212575,13
2020-08-23 00:00:00,San Juan,8,0,68,213033,26
2020-12-09 00:00:00,San Juan,8,0,68,212420,3
2021-04-30 00:00:00,San Juan,8,0,76,211804,11
2021-10-22 00:00:00,San Juan,8,0,83,210879,22
2021-04-09 00:00:00,San Juan,8,0,93,211804,2
2020-07-23 00:00:00,San Juan,81,0,212,213185,26
2022-02-01 00:00:00,San Juan,81,0,357,210271,92
2020-07-11 00:00:00,San Juan,82,0,201,213185,22
2022-01-13 00:00:00,San Juan,84,0,79,210421,82
2022-01-04 00:00:00,San Juan,87,0,146,210421,'-9
2022-01-21 00:00:00,San Juan,87,0,203,210421,164
2022-01-31 00:00:00,San Juan,89,0,426,210421,61
2020-04-26 00:00:00,San Juan,9,0,0,213644,0
2020-05-02 00:00:00,San Juan,9,0,0,213493,1
2020-10-30 00:00:00,San Juan,9,0,216,212729,2
2021-05-28 00:00:00,San Juan,9,0,25,211650,2
2021-04-13 00:00:00,San Juan,9,0,29,211804,3
2020-12-27 00:00:00,San Juan,9,0,29,212420,8
2021-04-17 00:00:00,San Juan,9,0,30,211804,3
2021-08-09 00:00:00,San Juan,9,0,34,211187,32
2021-03-27 00:00:00,San Juan,9,0,36,211958,4
2022-06-23 00:00:00,San Juan,9,0,37,209670,28
2021-01-14 00:00:00,San Juan,9,0,38,212266,0
2021-09-23 00:00:00,San Juan,9,0,38,211033,2
2020-11-26 00:00:00,San Juan,9,0,42,212575,0
2021-04-23 00:00:00,San Juan,9,0,42,211804,18
2021-01-06 00:00:00,San Juan,9,0,44,212266,11
2020-09-20 00:00:00,San Juan,9,0,45,212882,16
2021-01-21 00:00:00,San Juan,9,0,47,212266,0
2022-06-06 00:00:00,San Juan,9,0,48,209670,'-2
2021-02-27 00:00:00,San Juan,9,0,50,212112,19
2021-04-12 00:00:00,San Juan,9,0,61,211804,0
2022-03-01 00:00:00,San Juan,9,0,72,210120,2
2021-08-20 00:00:00,San Juan,9,0,73,211187,9
2022-02-15 00:00:00,San Juan,9,0,78,210271,3
2021-05-04 00:00:00,San Juan,9,0,95,211650,2
2022-01-05 00:00:00,San Juan,99,0,146,210421,0
2020-03-24 00:00:00,San Pedro de Macorís,0,0,0,310168,0
2020-04-02 00:00:00,San Pedro de Macorís,0,0,0,310216,0
2020-04-05 00:00:00,San Pedro de Macorís,0,0,0,310216,0
2020-04-08 00:00:00,San Pedro de Macorís,0,0,0,310216,0
2020-04-13 00:00:00,San Pedro de Macorís,0,0,0,310216,0
2020-04-15 00:00:00,San Pedro de Macorís,0,0,0,310216,0
2020-04-21 00:00:00,San Pedro de Macorís,0,0,0,310216,0
2020-04-22 00:00:00,San Pedro de Macorís,0,0,0,310216,0
2020-04-28 00:00:00,San Pedro de Macorís,0,0,0,310216,0
2020-05-05 00:00:00,San Pedro de Macorís,0,0,0,310269,0
2020-06-01 00:00:00,San Pedro de Macorís,0,0,0,310328,0
2020-04-17 00:00:00,San Pedro de Macorís,0,0,0,310216,1
2020-04-20 00:00:00,San Pedro de Macorís,0,0,0,310216,1
2022-03-14 00:00:00,San Pedro de Macorís,0,0,0,311422,1
2022-04-19 00:00:00,San Pedro de Macorís,0,0,0,311480,1
2021-12-03 00:00:00,San Pedro de Macorís,0,0,0,311250,10
2020-04-07 00:00:00,San Pedro de Macorís,0,0,0,310216,2
2020-04-27 00:00:00,San Pedro de Macorís,0,0,0,310216,2
2020-09-08 00:00:00,San Pedro de Macorís,0,0,0,310481,2
2020-11-07 00:00:00,San Pedro de Macorís,0,0,0,310585,3
2021-01-02 00:00:00,San Pedro de Macorís,0,0,0,310686,4
2022-03-20 00:00:00,San Pedro de Macorís,0,0,0,311422,4
2021-09-16 00:00:00,San Pedro de Macorís,0,0,0,311096,5
2021-09-05 00:00:00,San Pedro de Macorís,0,0,0,311096,6
2020-05-16 00:00:00,San Pedro de Macorís,0,0,0,310269,7
2022-03-26 00:00:00,San Pedro de Macorís,0,0,0,311422,7
2020-06-08 00:00:00,San Pedro de Macorís,0,0,1,310328,0
2022-04-09 00:00:00,San Pedro de Macorís,0,0,1,311480,1
2021-04-26 00:00:00,San Pedro de Macorís,0,0,1,310840,4
2021-08-29 00:00:00,San Pedro de Macorís,0,0,1,311045,4
2022-04-10 00:00:00,San Pedro de Macorís,0,0,10,311480,0
2020-11-17 00:00:00,San Pedro de Macorís,0,0,10,310585,1
2022-03-11 00:00:00,San Pedro de Macorís,0,0,10,311422,5
2022-04-25 00:00:00,San Pedro de Macorís,0,0,107,311480,1
2022-03-31 00:00:00,San Pedro de Macorís,0,0,109,311422,0
2021-07-29 00:00:00,San Pedro de Macorís,0,0,11,310994,104
2021-05-03 00:00:00,San Pedro de Macorís,0,0,11,310891,13
2022-03-18 00:00:00,San Pedro de Macorís,0,0,112,311422,7
2022-04-28 00:00:00,San Pedro de Macorís,0,0,120,311480,0
2021-09-21 00:00:00,San Pedro de Macorís,0,0,122,311096,15
2022-04-01 00:00:00,San Pedro de Macorís,0,0,13,311480,0
2022-04-30 00:00:00,San Pedro de Macorís,0,0,13,311480,1
2021-08-08 00:00:00,San Pedro de Macorís,0,0,131,311045,14
2022-04-22 00:00:00,San Pedro de Macorís,0,0,14,311480,'-1
2022-04-08 00:00:00,San Pedro de Macorís,0,0,16,311480,1
2020-07-28 00:00:00,San Pedro de Macorís,0,0,16,310373,38
2022-06-08 00:00:00,San Pedro de Macorís,0,0,167,311594,20
2022-05-20 00:00:00,San Pedro de Macorís,0,0,17,311537,1
2021-09-11 00:00:00,San Pedro de Macorís,0,0,2,311096,1
2021-01-04 00:00:00,San Pedro de Macorís,0,0,2,310686,4
2021-07-25 00:00:00,San Pedro de Macorís,0,0,2,310994,43
2020-06-06 00:00:00,San Pedro de Macorís,0,0,22,310328,1
2021-09-01 00:00:00,San Pedro de Macorís,0,0,22,311096,1
2020-05-31 00:00:00,San Pedro de Macorís,0,0,22,310269,3
2022-04-02 00:00:00,San Pedro de Macorís,0,0,284,311480,0
2021-09-14 00:00:00,San Pedro de Macorís,0,0,29,311096,7
2022-03-06 00:00:00,San Pedro de Macorís,0,0,3,311422,0
2022-05-18 00:00:00,San Pedro de Macorís,0,0,3,311537,0
2021-08-16 00:00:00,San Pedro de Macorís,0,0,3,311045,1
2022-03-12 00:00:00,San Pedro de Macorís,0,0,3,311422,1
2022-02-13 00:00:00,San Pedro de Macorís,0,0,3,311365,12
2020-09-09 00:00:00,San Pedro de Macorís,0,0,3,310481,20
2021-03-29 00:00:00,San Pedro de Macorís,0,0,30,310789,6
2020-10-01 00:00:00,San Pedro de Macorís,0,0,31,310534,6
2021-04-30 00:00:00,San Pedro de Macorís,0,0,32,310840,12
2020-09-25 00:00:00,San Pedro de Macorís,0,0,34,310481,4
2021-09-04 00:00:00,San Pedro de Macorís,0,0,35,311096,2
2022-05-15 00:00:00,San Pedro de Macorís,0,0,35,311537,2
2022-05-19 00:00:00,San Pedro de Macorís,0,0,35,311537,2
2020-10-09 00:00:00,San Pedro de Macorís,0,0,'-360,310534,3
2022-04-13 00:00:00,San Pedro de Macorís,0,0,39,311480,0
2020-11-10 00:00:00,San Pedro de Macorís,0,0,39,310585,8
2020-10-26 00:00:00,San Pedro de Macorís,0,0,4,310534,0
2021-04-19 00:00:00,San Pedro de Macorís,0,0,4,310840,1
2022-04-12 00:00:00,San Pedro de Macorís,0,0,4,311480,1
2022-05-30 00:00:00,San Pedro de Macorís,0,0,4,311537,'-1
2020-05-25 00:00:00,San Pedro de Macorís,0,0,4,310269,7
2021-01-10 00:00:00,San Pedro de Macorís,0,0,4,310686,7
2022-05-21 00:00:00,San Pedro de Macorís,0,0,45,311537,0
2022-02-16 00:00:00,San Pedro de Macorís,0,0,47,311365,9
2021-07-18 00:00:00,San Pedro de Macorís,0,0,5,310994,19
2022-05-24 00:00:00,San Pedro de Macorís,0,0,50,311537,4
2022-05-14 00:00:00,San Pedro de Macorís,0,0,51,311537,1
2022-05-12 00:00:00,San Pedro de Macorís,0,0,54,311537,0
2022-03-30 00:00:00,San Pedro de Macorís,0,0,54,311422,2
2022-03-22 00:00:00,San Pedro de Macorís,0,0,54,311422,5
2021-08-12 00:00:00,San Pedro de Macorís,0,0,56,311045,28
2020-11-11 00:00:00,San Pedro de Macorís,0,0,58,310585,3
2022-03-02 00:00:00,San Pedro de Macorís,0,0,59,311422,2
2021-12-14 00:00:00,San Pedro de Macorís,0,0,6,311250,2
2021-12-10 00:00:00,San Pedro de Macorís,0,0,6,311250,6
2022-03-28 00:00:00,San Pedro de Macorís,0,0,60,311422,0
2021-08-15 00:00:00,San Pedro de Macorís,0,0,7,311045,'-1
2021-03-01 00:00:00,San Pedro de Macorís,0,0,7,310789,3
2022-04-06 00:00:00,San Pedro de Macorís,0,0,7,311480,6
2022-03-15 00:00:00,San Pedro de Macorís,0,0,72,311422,2
2022-04-24 00:00:00,San Pedro de Macorís,0,0,76,311480,6
2021-01-24 00:00:00,San Pedro de Macorís,0,0,8,310686,7
2022-02-26 00:00:00,San Pedro de Macorís,0,0,85,311365,4
2021-12-19 00:00:00,San Pedro de Macorís,0,0,9,311250,0
2022-05-01 00:00:00,San Pedro de Macorís,0,0,9,311537,0
2022-05-04 00:00:00,San Pedro de Macorís,0,0,9,311537,1
2022-05-05 00:00:00,San Pedro de Macorís,0,0,92,311537,1
2020-03-22 00:00:00,San Pedro de Macorís,1,0,0,310168,0
2020-03-26 00:00:00,San Pedro de Macorís,1,0,0,310168,0
2020-03-29 00:00:00,San Pedro de Macorís,1,0,0,310168,0
2020-04-04 00:00:00,San Pedro de Macorís,1,0,0,310216,0
2020-05-01 00:00:00,San Pedro de Macorís,1,0,0,310269,0
2020-05-13 00:00:00,San Pedro de Macorís,1,0,0,310269,0
2020-04-19 00:00:00,San Pedro de Macorís,1,0,0,310216,1
2020-04-24 00:00:00,San Pedro de Macorís,1,0,0,310216,1
2020-05-15 00:00:00,San Pedro de Macorís,1,0,0,310269,1
2020-04-25 00:00:00,San Pedro de Macorís,1,0,0,310216,2
2020-05-03 00:00:00,San Pedro de Macorís,1,0,0,310269,3
2020-05-14 00:00:00,San Pedro de Macorís,1,0,0,310269,3
2022-05-22 00:00:00,San Pedro de Macorís,1,0,1,311537,1
2022-01-09 00:00:00,San Pedro de Macorís,1,0,1,311307,65
2021-01-01 00:00:00,San Pedro de Macorís,1,0,1,310686,9
2020-06-16 00:00:00,San Pedro de Macorís,1,0,10,310328,0
2022-03-05 00:00:00,San Pedro de Macorís,1,0,10,311422,10
2022-04-20 00:00:00,San Pedro de Macorís,1,0,101,311480,0
2021-08-21 00:00:00,San Pedro de Macorís,1,0,11,311045,7
2021-07-27 00:00:00,San Pedro de Macorís,1,0,11,310994,82
2022-04-18 00:00:00,San Pedro de Macorís,1,0,12,311480,0
2020-08-23 00:00:00,San Pedro de Macorís,1,0,13,310422,22
2020-12-05 00:00:00,San Pedro de Macorís,1,0,138,310635,9
2020-12-10 00:00:00,San Pedro de Macorís,1,0,14,310635,0
2021-07-05 00:00:00,San Pedro de Macorís,1,0,14,310994,11
2021-10-05 00:00:00,San Pedro de Macorís,1,0,14,311147,11
2020-10-14 00:00:00,San Pedro de Macorís,1,0,14,310534,2
2022-04-11 00:00:00,San Pedro de Macorís,1,0,15,311480,0
2022-04-29 00:00:00,San Pedro de Macorís,1,0,15,311480,1
2021-12-18 00:00:00,San Pedro de Macorís,1,0,16,311250,5
2022-05-03 00:00:00,San Pedro de Macorís,1,0,17,311537,0
2020-06-04 00:00:00,San Pedro de Macorís,1,0,18,310328,11
2022-02-23 00:00:00,San Pedro de Macorís,1,0,19,311365,22
2021-08-22 00:00:00,San Pedro de Macorís,1,0,19,311045,4
2021-09-28 00:00:00,San Pedro de Macorís,1,0,2,311096,1
2022-05-16 00:00:00,San Pedro de Macorís,1,0,2,311537,3
2021-12-27 00:00:00,San Pedro de Macorís,1,0,2,311250,5
2020-05-26 00:00:00,San Pedro de Macorís,1,0,21,310269,0
2020-11-13 00:00:00,San Pedro de Macorís,1,0,24,310585,4
2020-12-17 00:00:00,San Pedro de Macorís,1,0,25,310635,1
2020-08-25 00:00:00,San Pedro de Macorís,1,0,25,310422,15
2021-08-23 00:00:00,San Pedro de Macorís,1,0,25,311045,2
2020-10-11 00:00:00,San Pedro de Macorís,1,0,26,310534,1
2021-12-17 00:00:00,San Pedro de Macorís,1,0,26,311250,11
2021-09-08 00:00:00,San Pedro de Macorís,1,0,27,311096,1
2020-12-22 00:00:00,San Pedro de Macorís,1,0,27,310635,2
2022-04-26 00:00:00,San Pedro de Macorís,1,0,27,311480,2
2020-05-27 00:00:00,San Pedro de Macorís,1,0,3,310269,0
2022-05-02 00:00:00,San Pedro de Macorís,1,0,3,311537,0
2021-08-18 00:00:00,San Pedro de Macorís,1,0,32,311045,19
2020-09-29 00:00:00,San Pedro de Macorís,1,0,33,310481,13
2022-05-28 00:00:00,San Pedro de Macorís,1,0,37,311537,9
2020-09-12 00:00:00,San Pedro de Macorís,1,0,39,310481,14
2021-12-23 00:00:00,San Pedro de Macorís,1,0,4,311250,0
2022-04-15 00:00:00,San Pedro de Macorís,1,0,4,311480,0
2022-04-23 00:00:00,San Pedro de Macorís,1,0,4,311480,0
2020-06-03 00:00:00,San Pedro de Macorís,1,0,4,310328,1
2021-11-29 00:00:00,San Pedro de Macorís,1,0,40,311199,2
2022-04-27 00:00:00,San Pedro de Macorís,1,0,41,311480,2
2022-02-17 00:00:00,San Pedro de Macorís,1,0,44,311365,2
2021-03-28 00:00:00,San Pedro de Macorís,1,0,44,310789,3
2021-12-31 00:00:00,San Pedro de Macorís,1,0,5,311250,9
2020-10-08 00:00:00,San Pedro de Macorís,1,0,55,310534,6
2020-09-20 00:00:00,San Pedro de Macorís,1,0,7,310481,9
2020-11-02 00:00:00,San Pedro de Macorís,1,0,79,310585,4
2021-03-08 00:00:00,San Pedro de Macorís,1,0,8,310789,6
2021-10-16 00:00:00,San Pedro de Macorís,1,0,8,311147,6
2021-05-07 00:00:00,San Pedro de Macorís,1,0,9,310891,0
2021-08-28 00:00:00,San Pedro de Macorís,1,0,9,311045,1
2021-09-20 00:00:00,San Pedro de Macorís,1,0,9,311096,1
2020-08-02 00:00:00,San Pedro de Macorís,1,0,9,310422,19
2022-04-16 00:00:00,San Pedro de Macorís,1,0,91,311480,0
2022-04-14 00:00:00,San Pedro de Macorís,1,0,96,311480,0
2020-10-17 00:00:00,San Pedro de Macorís,'-1,0,14,310534,9
2020-05-21 00:00:00,San Pedro de Macorís,10,0,0,310269,3
2020-05-02 00:00:00,San Pedro de Macorís,10,0,0,310269,6
2021-01-11 00:00:00,San Pedro de Macorís,10,0,106,310686,11
2021-11-27 00:00:00,San Pedro de Macorís,10,0,128,311199,11
2021-02-21 00:00:00,San Pedro de Macorís,10,0,135,310738,18
2021-03-15 00:00:00,San Pedro de Macorís,10,0,136,310789,1
2021-11-26 00:00:00,San Pedro de Macorís,10,0,136,311199,15
2021-11-14 00:00:00,San Pedro de Macorís,10,0,147,311199,30
2021-07-28 00:00:00,San Pedro de Macorís,10,0,188,310994,106
2022-03-25 00:00:00,San Pedro de Macorís,10,0,32,311422,15
2020-12-11 00:00:00,San Pedro de Macorís,10,0,42,310635,5
2021-09-17 00:00:00,San Pedro de Macorís,10,0,49,311096,2
2021-01-31 00:00:00,San Pedro de Macorís,10,0,52,310686,16
2022-02-24 00:00:00,San Pedro de Macorís,10,0,53,311365,1
2022-03-04 00:00:00,San Pedro de Macorís,10,0,55,311422,6
2020-11-22 00:00:00,San Pedro de Macorís,10,0,57,310585,5
2021-10-28 00:00:00,San Pedro de Macorís,10,0,59,311147,10
2020-12-23 00:00:00,San Pedro de Macorís,10,0,60,310635,5
2020-07-05 00:00:00,San Pedro de Macorís,10,0,61,310373,5
2021-02-23 00:00:00,San Pedro de Macorís,10,0,62,310738,7
2020-12-03 00:00:00,San Pedro de Macorís,10,0,74,310635,3
2021-06-30 00:00:00,San Pedro de Macorís,10,0,84,310942,36
2020-12-24 00:00:00,San Pedro de Macorís,10,0,88,310635,9
2021-03-24 00:00:00,San Pedro de Macorís,10,0,89,310789,8
2022-01-15 00:00:00,San Pedro de Macorís,100,0,146,311307,49
2022-01-18 00:00:00,San Pedro de Macorís,105,0,320,311307,124
2020-04-14 00:00:00,San Pedro de Macorís,11,0,0,310216,0
2022-01-30 00:00:00,San Pedro de Macorís,11,0,107,311307,51
2021-12-09 00:00:00,San Pedro de Macorís,11,0,121,311250,11
2021-11-06 00:00:00,San Pedro de Macorís,11,0,123,311199,26
2021-03-11 00:00:00,San Pedro de Macorís,11,0,139,310789,18
2021-09-03 00:00:00,San Pedro de Macorís,11,0,148,311096,2
2021-02-24 00:00:00,San Pedro de Macorís,11,0,190,310738,27
2021-12-28 00:00:00,San Pedro de Macorís,11,0,30,311250,'-1
2022-01-28 00:00:00,San Pedro de Macorís,11,0,30,311307,94
2020-07-12 00:00:00,San Pedro de Macorís,11,0,40,310373,17
2022-07-03 00:00:00,San Pedro de Macorís,11,0,51,311652,32
2022-06-20 00:00:00,San Pedro de Macorís,11,0,53,311594,'-1
2021-03-18 00:00:00,San Pedro de Macorís,11,0,60,310789,7
2021-06-22 00:00:00,San Pedro de Macorís,11,0,77,310942,15
2021-07-23 00:00:00,San Pedro de Macorís,11,0,78,310994,148
2022-06-24 00:00:00,San Pedro de Macorís,11,0,92,311594,15
2020-10-20 00:00:00,San Pedro de Macorís,11,0,94,310534,5
2022-01-20 00:00:00,San Pedro de Macorís,110,0,197,311307,192
2021-04-25 00:00:00,San Pedro de Macorís,12,0,107,310840,7
2020-12-18 00:00:00,San Pedro de Macorís,12,0,108,310635,13
2020-11-26 00:00:00,San Pedro de Macorís,12,0,113,310585,0
2021-07-24 00:00:00,San Pedro de Macorís,12,0,114,310994,159
2021-07-13 00:00:00,San Pedro de Macorís,12,0,145,310994,10
2021-12-01 00:00:00,San Pedro de Macorís,12,0,198,311250,0
2022-01-29 00:00:00,San Pedro de Macorís,12,0,31,311307,49
2020-08-27 00:00:00,San Pedro de Macorís,12,0,32,310422,3
2020-08-21 00:00:00,San Pedro de Macorís,12,0,56,310422,5
2020-06-25 00:00:00,San Pedro de Macorís,12,0,59,310328,2
2020-08-16 00:00:00,San Pedro de Macorís,12,0,65,310422,39
2020-12-30 00:00:00,San Pedro de Macorís,12,0,67,310635,6
2021-04-22 00:00:00,San Pedro de Macorís,12,0,81,310840,12
